Timeinterval Start Loc;Timeinterval End Loc;Isp;Quantity Measurement Unit Name;Afrr Down;Afrr Up;Incident Reserve Down;Incident Reserve Up;Absolute Total Volume;Total Volume
22/11/2024 16:00;22/11/2024 16:15;65;kWh;-24410;0;0;0;24410;-24410
22/11/2024 16:15;22/11/2024 16:30;66;kWh;-447;0;0;0;447;-447
22/11/2024 16:30;22/11/2024 16:45;67;kWh;-46331;0;0;0;46331;-46331
22/11/2024 16:45;22/11/2024 17:00;68;kWh;-26460;0;0;0;26460;-26460
22/11/2024 17:00;22/11/2024 17:15;69;kWh;-20226;0;0;0;20226;-20226
22/11/2024 17:15;22/11/2024 17:30;70;kWh;-7943;0;0;0;7943;-7943
22/11/2024 17:30;22/11/2024 17:45;71;kWh;-6664;0;0;0;6664;-6664
22/11/2024 17:45;22/11/2024 18:00;72;kWh;0;14027;0;0;14027;14027
22/11/2024 18:00;22/11/2024 18:15;73;kWh;-17723;7719;0;0;25442;-10004
22/11/2024 18:15;22/11/2024 18:30;74;kWh;-48614;0;0;0;48614;-48614
22/11/2024 18:30;22/11/2024 18:45;75;kWh;-19958;0;0;0;19958;-19958
22/11/2024 18:45;22/11/2024 19:00;76;kWh;-28236;0;0;0;28236;-28236
22/11/2024 19:00;22/11/2024 19:15;77;kWh;-60034;0;0;0;60034;-60034
22/11/2024 19:15;22/11/2024 19:30;78;kWh;-5933;16271;0;0;22204;10338
22/11/2024 19:30;22/11/2024 19:45;79;kWh;0;57440;0;0;57440;57440
22/11/2024 19:45;22/11/2024 20:00;80;kWh;0;59753;0;0;59753;59753
22/11/2024 20:00;22/11/2024 20:15;81;kWh;-1127;18032;0;0;19159;16905
22/11/2024 20:15;22/11/2024 20:30;82;kWh;-6819;4709;0;0;11528;-2110
22/11/2024 20:30;22/11/2024 20:45;83;kWh;-37585;0;0;0;37585;-37585
22/11/2024 20:45;22/11/2024 21:00;84;kWh;-45657;0;0;0;45657;-45657
22/11/2024 21:00;22/11/2024 21:15;85;kWh;-57676;0;0;0;57676;-57676
22/11/2024 21:15;22/11/2024 21:30;86;kWh;-51543;0;0;0;51543;-51543
22/11/2024 21:30;22/11/2024 21:45;87;kWh;-62137;0;0;0;62137;-62137
22/11/2024 21:45;22/11/2024 22:00;88;kWh;-68660;0;0;0;68660;-68660
22/11/2024 22:00;22/11/2024 22:15;89;kWh;-43070;3;0;0;43073;-43067
22/11/2024 22:15;22/11/2024 22:30;90;kWh;-63513;0;0;0;63513;-63513
22/11/2024 22:30;22/11/2024 22:45;91;kWh;-89466;0;0;0;89466;-89466
22/11/2024 22:45;22/11/2024 23:00;92;kWh;-85329;0;0;0;85329;-85329
22/11/2024 23:00;22/11/2024 23:15;93;kWh;-48413;19983;0;0;68396;-28430
22/11/2024 23:15;22/11/2024 23:30;94;kWh;-41789;0;0;0;41789;-41789
22/11/2024 23:30;22/11/2024 23:45;95;kWh;-60776;0;0;0;60776;-60776
22/11/2024 23:45;23/11/2024 00:00;96;kWh;-58651;711;0;0;59362;-57940
23/11/2024 00:00;23/11/2024 00:15;1;kWh;-51;91890;0;0;91941;91839
23/11/2024 00:15;23/11/2024 00:30;2;kWh;0;55848;0;0;55848;55848
23/11/2024 00:30;23/11/2024 00:45;3;kWh;0;52302;0;0;52302;52302
23/11/2024 00:45;23/11/2024 01:00;4;kWh;0;55529;0;0;55529;55529
23/11/2024 01:00;23/11/2024 01:15;5;kWh;0;65630;0;0;65630;65630
23/11/2024 01:15;23/11/2024 01:30;6;kWh;0;76008;0;0;76008;76008
23/11/2024 01:30;23/11/2024 01:45;7;kWh;0;28884;0;0;28884;28884
23/11/2024 01:45;23/11/2024 02:00;8;kWh;0;4355;0;0;4355;4355
23/11/2024 02:00;23/11/2024 02:15;9;kWh;-19462;5069;0;0;24531;-14393
23/11/2024 02:15;23/11/2024 02:30;10;kWh;-19561;11805;0;0;31366;-7756
23/11/2024 02:30;23/11/2024 02:45;11;kWh;-22058;0;0;0;22058;-22058
23/11/2024 02:45;23/11/2024 03:00;12;kWh;-1540;7820;0;0;9360;6280
23/11/2024 03:00;23/11/2024 03:15;13;kWh;0;22475;0;0;22475;22475
23/11/2024 03:15;23/11/2024 03:30;14;kWh;-3548;8589;0;0;12137;5041
23/11/2024 03:30;23/11/2024 03:45;15;kWh;-10920;168;0;0;11088;-10752
23/11/2024 03:45;23/11/2024 04:00;16;kWh;-19224;6553;0;0;25777;-12671
23/11/2024 04:00;23/11/2024 04:15;17;kWh;-23601;18567;0;0;42168;-5034
23/11/2024 04:15;23/11/2024 04:30;18;kWh;-31237;18518;0;0;49755;-12719
23/11/2024 04:30;23/11/2024 04:45;19;kWh;-1852;5350;0;0;7202;3498
23/11/2024 04:45;23/11/2024 05:00;20;kWh;-3184;2991;0;0;6175;-193
23/11/2024 05:00;23/11/2024 05:15;21;kWh;-10781;1507;0;0;12288;-9274
23/11/2024 05:15;23/11/2024 05:30;22;kWh;-6025;0;0;0;6025;-6025
23/11/2024 05:30;23/11/2024 05:45;23;kWh;-4594;0;0;0;4594;-4594
23/11/2024 05:45;23/11/2024 06:00;24;kWh;-869;18811;0;0;19680;17942
23/11/2024 06:00;23/11/2024 06:15;25;kWh;-18;10923;0;0;10941;10905
23/11/2024 06:15;23/11/2024 06:30;26;kWh;0;8460;0;0;8460;8460
23/11/2024 06:30;23/11/2024 06:45;27;kWh;-11593;2101;0;0;13694;-9492
23/11/2024 06:45;23/11/2024 07:00;28;kWh;-9692;848;0;0;10540;-8844
23/11/2024 07:00;23/11/2024 07:15;29;kWh;-9697;12987;0;0;22684;3290
23/11/2024 07:15;23/11/2024 07:30;30;kWh;0;5307;0;0;5307;5307
23/11/2024 07:30;23/11/2024 07:45;31;kWh;0;8077;0;0;8077;8077
23/11/2024 07:45;23/11/2024 08:00;32;kWh;0;3371;0;0;3371;3371
23/11/2024 08:00;23/11/2024 08:15;33;kWh;-29;2587;0;0;2616;2558
23/11/2024 08:15;23/11/2024 08:30;34;kWh;0;2772;0;0;2772;2772
23/11/2024 08:30;23/11/2024 08:45;35;kWh;0;10024;0;0;10024;10024
23/11/2024 08:45;23/11/2024 09:00;36;kWh;-3273;4855;0;0;8128;1582
23/11/2024 09:00;23/11/2024 09:15;37;kWh;-30203;0;0;0;30203;-30203
23/11/2024 09:15;23/11/2024 09:30;38;kWh;-20040;0;0;0;20040;-20040
23/11/2024 09:30;23/11/2024 09:45;39;kWh;-39165;0;0;0;39165;-39165
23/11/2024 09:45;23/11/2024 10:00;40;kWh;-37592;0;0;0;37592;-37592
23/11/2024 10:00;23/11/2024 10:15;41;kWh;-23078;497;0;0;23575;-22581
23/11/2024 10:15;23/11/2024 10:30;42;kWh;-11651;0;0;0;11651;-11651
23/11/2024 10:30;23/11/2024 10:45;43;kWh;-27438;0;0;0;27438;-27438
23/11/2024 10:45;23/11/2024 11:00;44;kWh;-16404;0;0;0;16404;-16404
23/11/2024 11:00;23/11/2024 11:15;45;kWh;0;25540;0;0;25540;25540
23/11/2024 11:15;23/11/2024 11:30;46;kWh;-4;2576;0;0;2580;2572
23/11/2024 11:30;23/11/2024 11:45;47;kWh;-3511;0;0;0;3511;-3511
23/11/2024 11:45;23/11/2024 12:00;48;kWh;-9790;0;0;0;9790;-9790
23/11/2024 12:00;23/11/2024 12:15;49;kWh;-1743;15660;0;0;17403;13917
23/11/2024 12:15;23/11/2024 12:30;50;kWh;-14656;187;0;0;14843;-14469
23/11/2024 12:30;23/11/2024 12:45;51;kWh;-16091;0;0;0;16091;-16091
23/11/2024 12:45;23/11/2024 13:00;52;kWh;-44336;0;0;0;44336;-44336
23/11/2024 13:00;23/11/2024 13:15;53;kWh;-9984;0;0;0;9984;-9984
23/11/2024 13:15;23/11/2024 13:30;54;kWh;-18579;0;0;0;18579;-18579
23/11/2024 13:30;23/11/2024 13:45;55;kWh;-3116;3127;0;0;6243;11
23/11/2024 13:45;23/11/2024 14:00;56;kWh;-346;4809;0;0;5155;4463
23/11/2024 14:00;23/11/2024 14:15;57;kWh;-460;26724;0;0;27184;26264
23/11/2024 14:15;23/11/2024 14:30;58;kWh;-2259;2067;0;0;4326;-192
23/11/2024 14:30;23/11/2024 14:45;59;kWh;0;20082;0;0;20082;20082
23/11/2024 14:45;23/11/2024 15:00;60;kWh;0;32807;0;0;32807;32807
23/11/2024 15:00;23/11/2024 15:15;61;kWh;-22827;3484;0;0;26311;-19343
23/11/2024 15:15;23/11/2024 15:30;62;kWh;-9802;1123;0;0;10925;-8679
23/11/2024 15:30;23/11/2024 15:45;63;kWh;0;1073;0;0;1073;1073
23/11/2024 15:45;23/11/2024 16:00;64;kWh;-857;1953;0;0;2810;1096
23/11/2024 16:00;23/11/2024 16:15;65;kWh;-13948;12;0;0;13960;-13936
23/11/2024 16:15;23/11/2024 16:30;66;kWh;0;1;0;0;1;1
23/11/2024 16:30;23/11/2024 16:45;67;kWh;0;134;0;0;134;134
23/11/2024 16:45;23/11/2024 17:00;68;kWh;0;9283;0;0;9283;9283
23/11/2024 17:00;23/11/2024 17:15;69;kWh;-12744;3574;0;0;16318;-9170
23/11/2024 17:15;23/11/2024 17:30;70;kWh;-3730;28;0;0;3758;-3702
23/11/2024 17:30;23/11/2024 17:45;71;kWh;-13505;0;0;0;13505;-13505
23/11/2024 17:45;23/11/2024 18:00;72;kWh;-14557;0;0;0;14557;-14557
23/11/2024 18:00;23/11/2024 18:15;73;kWh;-10216;307;0;0;10523;-9909
23/11/2024 18:15;23/11/2024 18:30;74;kWh;-9361;323;0;0;9684;-9038
23/11/2024 18:30;23/11/2024 18:45;75;kWh;-16933;59;0;0;16992;-16874
23/11/2024 18:45;23/11/2024 19:00;76;kWh;-23511;1799;0;0;25310;-21712
23/11/2024 19:00;23/11/2024 19:15;77;kWh;-17088;14132;0;0;31220;-2956
23/11/2024 19:15;23/11/2024 19:30;78;kWh;-8590;9686;0;0;18276;1096
23/11/2024 19:30;23/11/2024 19:45;79;kWh;-7122;6166;0;0;13288;-956
23/11/2024 19:45;23/11/2024 20:00;80;kWh;-2426;230;0;0;2656;-2196
23/11/2024 20:00;23/11/2024 20:15;81;kWh;-841;5039;0;0;5880;4198
23/11/2024 20:15;23/11/2024 20:30;82;kWh;-8566;0;0;0;8566;-8566
23/11/2024 20:30;23/11/2024 20:45;83;kWh;-16866;561;0;0;17427;-16305
23/11/2024 20:45;23/11/2024 21:00;84;kWh;-6576;915;0;0;7491;-5661
23/11/2024 21:00;23/11/2024 21:15;85;kWh;-1;29789;0;0;29790;29788
23/11/2024 21:15;23/11/2024 21:30;86;kWh;-1770;15308;0;0;17078;13538
23/11/2024 21:30;23/11/2024 21:45;87;kWh;-8746;5149;0;0;13895;-3597
23/11/2024 21:45;23/11/2024 22:00;88;kWh;-8036;8472;0;0;16508;436
23/11/2024 22:00;23/11/2024 22:15;89;kWh;-405;13027;0;0;13432;12622
23/11/2024 22:15;23/11/2024 22:30;90;kWh;0;15346;0;0;15346;15346
23/11/2024 22:30;23/11/2024 22:45;91;kWh;-4348;0;0;0;4348;-4348
23/11/2024 22:45;23/11/2024 23:00;92;kWh;-15733;0;0;0;15733;-15733
23/11/2024 23:00;23/11/2024 23:15;93;kWh;-10111;0;0;0;10111;-10111
23/11/2024 23:15;23/11/2024 23:30;94;kWh;-20265;1651;0;0;21916;-18614
23/11/2024 23:30;23/11/2024 23:45;95;kWh;-32897;537;0;0;33434;-32360
23/11/2024 23:45;24/11/2024 00:00;96;kWh;-34516;815;0;0;35331;-33701
24/11/2024 00:00;24/11/2024 00:15;1;kWh;-331;12516;0;0;12847;12185
24/11/2024 00:15;24/11/2024 00:30;2;kWh;-2721;12046;0;0;14767;9325
24/11/2024 00:30;24/11/2024 00:45;3;kWh;-6472;13286;0;0;19758;6814
24/11/2024 00:45;24/11/2024 01:00;4;kWh;0;794;0;0;794;794
24/11/2024 01:00;24/11/2024 01:15;5;kWh;0;13567;0;0;13567;13567
24/11/2024 01:15;24/11/2024 01:30;6;kWh;-2937;20056;0;0;22993;17119
24/11/2024 01:30;24/11/2024 01:45;7;kWh;-2570;2258;0;0;4828;-312
24/11/2024 01:45;24/11/2024 02:00;8;kWh;-6854;5538;0;0;12392;-1316
24/11/2024 02:00;24/11/2024 02:15;9;kWh;-9067;29560;0;0;38627;20493
24/11/2024 02:15;24/11/2024 02:30;10;kWh;-2880;484;0;0;3364;-2396
24/11/2024 02:30;24/11/2024 02:45;11;kWh;-5369;0;0;0;5369;-5369
24/11/2024 02:45;24/11/2024 03:00;12;kWh;-7428;0;0;0;7428;-7428
24/11/2024 03:00;24/11/2024 03:15;13;kWh;-1829;390;0;0;2219;-1439
24/11/2024 03:15;24/11/2024 03:30;14;kWh;-4583;0;0;0;4583;-4583
24/11/2024 03:30;24/11/2024 03:45;15;kWh;-1262;0;0;0;1262;-1262
24/11/2024 03:45;24/11/2024 04:00;16;kWh;-4543;0;0;0;4543;-4543
24/11/2024 04:00;24/11/2024 04:15;17;kWh;-1551;0;0;0;1551;-1551
24/11/2024 04:15;24/11/2024 04:30;18;kWh;-2264;0;0;0;2264;-2264
24/11/2024 04:30;24/11/2024 04:45;19;kWh;-3893;0;0;0;3893;-3893
24/11/2024 04:45;24/11/2024 05:00;20;kWh;-774;101;0;0;875;-673
24/11/2024 05:00;24/11/2024 05:15;21;kWh;0;1280;0;0;1280;1280
24/11/2024 05:15;24/11/2024 05:30;22;kWh;-2526;794;0;0;3320;-1732
24/11/2024 05:30;24/11/2024 05:45;23;kWh;0;322;0;0;322;322
24/11/2024 05:45;24/11/2024 06:00;24;kWh;-3366;0;0;0;3366;-3366
24/11/2024 06:00;24/11/2024 06:15;25;kWh;-1529;1019;0;0;2548;-510
24/11/2024 06:15;24/11/2024 06:30;26;kWh;-1694;1332;0;0;3026;-362
24/11/2024 06:30;24/11/2024 06:45;27;kWh;-2847;1;0;0;2848;-2846
24/11/2024 06:45;24/11/2024 07:00;28;kWh;-588;428;0;0;1016;-160
24/11/2024 07:00;24/11/2024 07:15;29;kWh;-12310;0;0;0;12310;-12310
24/11/2024 07:15;24/11/2024 07:30;30;kWh;-3494;0;0;0;3494;-3494
24/11/2024 07:30;24/11/2024 07:45;31;kWh;-2178;0;0;0;2178;-2178
24/11/2024 07:45;24/11/2024 08:00;32;kWh;-2326;0;0;0;2326;-2326
24/11/2024 08:00;24/11/2024 08:15;33;kWh;-5038;0;0;0;5038;-5038
24/11/2024 08:15;24/11/2024 08:30;34;kWh;-13955;0;0;0;13955;-13955
24/11/2024 08:30;24/11/2024 08:45;35;kWh;-4221;0;0;0;4221;-4221
24/11/2024 08:45;24/11/2024 09:00;36;kWh;-1836;25;0;0;1861;-1811
24/11/2024 09:00;24/11/2024 09:15;37;kWh;0;1832;0;0;1832;1832
24/11/2024 09:15;24/11/2024 09:30;38;kWh;0;2967;0;0;2967;2967
24/11/2024 09:30;24/11/2024 09:45;39;kWh;-4841;1874;0;0;6715;-2967
24/11/2024 09:45;24/11/2024 10:00;40;kWh;-3094;611;0;0;3705;-2483
24/11/2024 10:00;24/11/2024 10:15;41;kWh;0;12899;0;0;12899;12899
24/11/2024 10:15;24/11/2024 10:30;42;kWh;0;1992;0;0;1992;1992
24/11/2024 10:30;24/11/2024 10:45;43;kWh;-19151;1046;0;0;20197;-18105
24/11/2024 10:45;24/11/2024 11:00;44;kWh;-27056;0;0;0;27056;-27056
24/11/2024 11:00;24/11/2024 11:15;45;kWh;-23096;0;0;0;23096;-23096
24/11/2024 11:15;24/11/2024 11:30;46;kWh;-24764;0;0;0;24764;-24764
24/11/2024 11:30;24/11/2024 11:45;47;kWh;-17977;0;0;0;17977;-17977
24/11/2024 11:45;24/11/2024 12:00;48;kWh;-18103;0;0;0;18103;-18103
24/11/2024 12:00;24/11/2024 12:15;49;kWh;-7217;0;0;0;7217;-7217
24/11/2024 12:15;24/11/2024 12:30;50;kWh;-4606;0;0;0;4606;-4606
24/11/2024 12:30;24/11/2024 12:45;51;kWh;-23625;0;0;0;23625;-23625
24/11/2024 12:45;24/11/2024 13:00;52;kWh;-13985;0;0;0;13985;-13985
24/11/2024 13:00;24/11/2024 13:15;53;kWh;-21416;319;0;0;21735;-21097
24/11/2024 13:15;24/11/2024 13:30;54;kWh;-26068;155;0;0;26223;-25913
24/11/2024 13:30;24/11/2024 13:45;55;kWh;-1082;9082;0;0;10164;8000
24/11/2024 13:45;24/11/2024 14:00;56;kWh;0;10067;0;0;10067;10067
24/11/2024 14:00;24/11/2024 14:15;57;kWh;0;7057;0;0;7057;7057
24/11/2024 14:15;24/11/2024 14:30;58;kWh;0;29996;0;0;29996;29996
24/11/2024 14:30;24/11/2024 14:45;59;kWh;0;24229;0;0;24229;24229
24/11/2024 14:45;24/11/2024 15:00;60;kWh;0;19209;0;0;19209;19209
24/11/2024 15:00;24/11/2024 15:15;61;kWh;-15686;0;0;0;15686;-15686
24/11/2024 15:15;24/11/2024 15:30;62;kWh;-180;52;0;0;232;-128
24/11/2024 15:30;24/11/2024 15:45;63;kWh;0;0;0;0;0;0
24/11/2024 15:45;24/11/2024 16:00;64;kWh;-532;0;0;0;532;-532
24/11/2024 16:00;24/11/2024 16:15;65;kWh;-35512;1653;0;0;37165;-33859
24/11/2024 16:15;24/11/2024 16:30;66;kWh;-11792;9290;0;0;21082;-2502
24/11/2024 16:30;24/11/2024 16:45;67;kWh;-10883;180;0;0;11063;-10703
24/11/2024 16:45;24/11/2024 17:00;68;kWh;-2638;9;0;0;2647;-2629
24/11/2024 17:00;24/11/2024 17:15;69;kWh;-14857;17712;0;0;32569;2855
24/11/2024 17:15;24/11/2024 17:30;70;kWh;-11550;18966;0;0;30516;7416
24/11/2024 17:30;24/11/2024 17:45;71;kWh;-14729;11081;0;0;25810;-3648
24/11/2024 17:45;24/11/2024 18:00;72;kWh;-5313;1557;0;0;6870;-3756
24/11/2024 18:00;24/11/2024 18:15;73;kWh;-133;3547;0;0;3680;3414
24/11/2024 18:15;24/11/2024 18:30;74;kWh;-3181;0;0;0;3181;-3181
24/11/2024 18:30;24/11/2024 18:45;75;kWh;-10441;0;0;0;10441;-10441
24/11/2024 18:45;24/11/2024 19:00;76;kWh;-4030;0;0;0;4030;-4030
24/11/2024 19:00;24/11/2024 19:15;77;kWh;-14234;0;0;0;14234;-14234
24/11/2024 19:15;24/11/2024 19:30;78;kWh;-11675;6791;0;0;18466;-4884
24/11/2024 19:30;24/11/2024 19:45;79;kWh;-11211;3660;0;0;14871;-7551
24/11/2024 19:45;24/11/2024 20:00;80;kWh;-13700;0;0;0;13700;-13700
24/11/2024 20:00;24/11/2024 20:15;81;kWh;-8377;53;0;0;8430;-8324
24/11/2024 20:15;24/11/2024 20:30;82;kWh;-13930;232;0;0;14162;-13698
24/11/2024 20:30;24/11/2024 20:45;83;kWh;-16339;357;0;0;16696;-15982
24/11/2024 20:45;24/11/2024 21:00;84;kWh;-15528;14592;0;0;30120;-936
24/11/2024 21:00;24/11/2024 21:15;85;kWh;-13856;28789;0;0;42645;14933
24/11/2024 21:15;24/11/2024 21:30;86;kWh;-5701;1733;0;0;7434;-3968
24/11/2024 21:30;24/11/2024 21:45;87;kWh;-33315;0;0;0;33315;-33315
24/11/2024 21:45;24/11/2024 22:00;88;kWh;-40501;0;0;0;40501;-40501
24/11/2024 22:00;24/11/2024 22:15;89;kWh;-12795;0;0;0;12795;-12795
24/11/2024 22:15;24/11/2024 22:30;90;kWh;-9629;0;0;0;9629;-9629
24/11/2024 22:30;24/11/2024 22:45;91;kWh;-20834;123;0;0;20957;-20711
24/11/2024 22:45;24/11/2024 23:00;92;kWh;-34163;0;0;0;34163;-34163
24/11/2024 23:00;24/11/2024 23:15;93;kWh;-21983;0;0;0;21983;-21983
24/11/2024 23:15;24/11/2024 23:30;94;kWh;-20646;0;0;0;20646;-20646
24/11/2024 23:30;24/11/2024 23:45;95;kWh;-39209;0;0;0;39209;-39209
24/11/2024 23:45;25/11/2024 00:00;96;kWh;-33204;0;0;0;33204;-33204
25/11/2024 00:00;25/11/2024 00:15;1;kWh;-7288;8329;0;0;15617;1041
25/11/2024 00:15;25/11/2024 00:30;2;kWh;-2690;25;0;0;2715;-2665
25/11/2024 00:30;25/11/2024 00:45;3;kWh;-14128;0;0;0;14128;-14128
25/11/2024 00:45;25/11/2024 01:00;4;kWh;-25226;0;0;0;25226;-25226
25/11/2024 01:00;25/11/2024 01:15;5;kWh;-6892;6930;0;0;13822;38
25/11/2024 01:15;25/11/2024 01:30;6;kWh;-24087;0;0;0;24087;-24087
25/11/2024 01:30;25/11/2024 01:45;7;kWh;-32161;0;0;0;32161;-32161
25/11/2024 01:45;25/11/2024 02:00;8;kWh;-41778;0;0;0;41778;-41778
25/11/2024 02:00;25/11/2024 02:15;9;kWh;-24767;2530;0;0;27297;-22237
25/11/2024 02:15;25/11/2024 02:30;10;kWh;-14348;922;0;0;15270;-13426
25/11/2024 02:30;25/11/2024 02:45;11;kWh;-18070;0;0;0;18070;-18070
25/11/2024 02:45;25/11/2024 03:00;12;kWh;-28075;0;0;0;28075;-28075
25/11/2024 03:00;25/11/2024 03:15;13;kWh;-5528;0;0;0;5528;-5528
25/11/2024 03:15;25/11/2024 03:30;14;kWh;-22931;509;0;0;23440;-22422
25/11/2024 03:30;25/11/2024 03:45;15;kWh;-24223;0;0;0;24223;-24223
25/11/2024 03:45;25/11/2024 04:00;16;kWh;-1237;553;0;0;1790;-684
25/11/2024 04:00;25/11/2024 04:15;17;kWh;-34526;0;0;0;34526;-34526
25/11/2024 04:15;25/11/2024 04:30;18;kWh;-16223;0;0;0;16223;-16223
25/11/2024 04:30;25/11/2024 04:45;19;kWh;-3695;78;0;0;3773;-3617
25/11/2024 04:45;25/11/2024 05:00;20;kWh;-5889;369;0;0;6258;-5520
25/11/2024 05:00;25/11/2024 05:15;21;kWh;-16236;0;0;0;16236;-16236
25/11/2024 05:15;25/11/2024 05:30;22;kWh;-10037;0;0;0;10037;-10037
25/11/2024 05:30;25/11/2024 05:45;23;kWh;-383;0;0;0;383;-383
25/11/2024 05:45;25/11/2024 06:00;24;kWh;-82;6777;0;0;6859;6695
25/11/2024 06:00;25/11/2024 06:15;25;kWh;-20361;26;0;0;20387;-20335
25/11/2024 06:15;25/11/2024 06:30;26;kWh;-769;18093;0;0;18862;17324
25/11/2024 06:30;25/11/2024 06:45;27;kWh;0;38256;0;0;38256;38256
25/11/2024 06:45;25/11/2024 07:00;28;kWh;0;47494;0;0;47494;47494
25/11/2024 07:00;25/11/2024 07:15;29;kWh;-62887;2696;0;0;65583;-60191
25/11/2024 07:15;25/11/2024 07:30;30;kWh;-16170;975;0;0;17145;-15195
25/11/2024 07:30;25/11/2024 07:45;31;kWh;-388;16975;0;0;17363;16587
25/11/2024 07:45;25/11/2024 08:00;32;kWh;0;50937;0;0;50937;50937
25/11/2024 08:00;25/11/2024 08:15;33;kWh;-11796;11687;0;0;23483;-109
25/11/2024 08:15;25/11/2024 08:30;34;kWh;-8610;9413;0;0;18023;803
25/11/2024 08:30;25/11/2024 08:45;35;kWh;0;68699;0;0;68699;68699
25/11/2024 08:45;25/11/2024 09:00;36;kWh;0;40398;0;0;40398;40398
25/11/2024 09:00;25/11/2024 09:15;37;kWh;-5407;50633;0;0;56040;45226
25/11/2024 09:15;25/11/2024 09:30;38;kWh;-2049;66557;0;0;68606;64508
25/11/2024 09:30;25/11/2024 09:45;39;kWh;-10520;62007;0;0;72527;51487
25/11/2024 09:45;25/11/2024 10:00;40;kWh;-16385;43824;0;0;60209;27439
25/11/2024 10:00;25/11/2024 10:15;41;kWh;-67377;8441;0;0;75818;-58936
25/11/2024 10:15;25/11/2024 10:30;42;kWh;-75022;0;0;0;75022;-75022
25/11/2024 10:30;25/11/2024 10:45;43;kWh;-38605;0;0;0;38605;-38605
25/11/2024 10:45;25/11/2024 11:00;44;kWh;-69963;0;0;0;69963;-69963
25/11/2024 11:00;25/11/2024 11:15;45;kWh;-111284;0;0;0;111284;-111284
25/11/2024 11:15;25/11/2024 11:30;46;kWh;-63198;0;0;0;63198;-63198
25/11/2024 11:30;25/11/2024 11:45;47;kWh;-69586;0;0;0;69586;-69586
25/11/2024 11:45;25/11/2024 12:00;48;kWh;-112915;0;0;0;112915;-112915
25/11/2024 12:00;25/11/2024 12:15;49;kWh;-74116;0;0;0;74116;-74116
25/11/2024 12:15;25/11/2024 12:30;50;kWh;-48052;0;0;0;48052;-48052
25/11/2024 12:30;25/11/2024 12:45;51;kWh;-6694;302;0;0;6996;-6392
25/11/2024 12:45;25/11/2024 13:00;52;kWh;-37371;0;0;0;37371;-37371
25/11/2024 13:00;25/11/2024 13:15;53;kWh;-12842;6029;0;0;18871;-6813
25/11/2024 13:15;25/11/2024 13:30;54;kWh;-21611;82;0;0;21693;-21529
25/11/2024 13:30;25/11/2024 13:45;55;kWh;-61631;0;0;0;61631;-61631
25/11/2024 13:45;25/11/2024 14:00;56;kWh;-81266;0;0;0;81266;-81266
25/11/2024 14:00;25/11/2024 14:15;57;kWh;-15177;19214;0;0;34391;4037
25/11/2024 14:15;25/11/2024 14:30;58;kWh;-10556;3132;0;0;13688;-7424
25/11/2024 14:30;25/11/2024 14:45;59;kWh;-28256;0;0;0;28256;-28256
25/11/2024 14:45;25/11/2024 15:00;60;kWh;-21245;0;0;0;21245;-21245
25/11/2024 15:00;25/11/2024 15:15;61;kWh;-18030;0;0;0;18030;-18030
25/11/2024 15:15;25/11/2024 15:30;62;kWh;-20383;0;0;0;20383;-20383
25/11/2024 15:30;25/11/2024 15:45;63;kWh;-28898;0;0;0;28898;-28898
25/11/2024 15:45;25/11/2024 16:00;64;kWh;-44592;0;0;0;44592;-44592
25/11/2024 16:00;25/11/2024 16:15;65;kWh;-84235;0;0;0;84235;-84235
25/11/2024 16:15;25/11/2024 16:30;66;kWh;-84843;0;0;0;84843;-84843
25/11/2024 16:30;25/11/2024 16:45;67;kWh;-88150;0;0;0;88150;-88150
25/11/2024 16:45;25/11/2024 17:00;68;kWh;-40620;0;0;0;40620;-40620
25/11/2024 17:00;25/11/2024 17:15;69;kWh;-15684;32;0;0;15716;-15652
25/11/2024 17:15;25/11/2024 17:30;70;kWh;-29609;0;0;0;29609;-29609
25/11/2024 17:30;25/11/2024 17:45;71;kWh;-27733;0;0;0;27733;-27733
25/11/2024 17:45;25/11/2024 18:00;72;kWh;-33040;0;0;0;33040;-33040
25/11/2024 18:00;25/11/2024 18:15;73;kWh;-16252;1328;0;0;17580;-14924
25/11/2024 18:15;25/11/2024 18:30;74;kWh;-940;2023;0;0;2963;1083
25/11/2024 18:30;25/11/2024 18:45;75;kWh;-4868;0;0;0;4868;-4868
25/11/2024 18:45;25/11/2024 19:00;76;kWh;-4302;0;0;0;4302;-4302
25/11/2024 19:00;25/11/2024 19:15;77;kWh;-860;9619;0;0;10479;8759
25/11/2024 19:15;25/11/2024 19:30;78;kWh;0;3556;0;0;3556;3556
25/11/2024 19:30;25/11/2024 19:45;79;kWh;-2049;1180;0;0;3229;-869
25/11/2024 19:45;25/11/2024 20:00;80;kWh;-2672;156;0;0;2828;-2516
25/11/2024 20:00;25/11/2024 20:15;81;kWh;0;13514;0;0;13514;13514
25/11/2024 20:15;25/11/2024 20:30;82;kWh;0;38732;0;0;38732;38732
25/11/2024 20:30;25/11/2024 20:45;83;kWh;0;35144;0;0;35144;35144
25/11/2024 20:45;25/11/2024 21:00;84;kWh;0;49651;0;0;49651;49651
25/11/2024 21:00;25/11/2024 21:15;85;kWh;-888;7793;0;0;8681;6905
25/11/2024 21:15;25/11/2024 21:30;86;kWh;-45;37036;0;0;37081;36991
25/11/2024 21:30;25/11/2024 21:45;87;kWh;0;26632;0;0;26632;26632
